id,name,description,url,platform,created_at,updated_at
2311,AI-vs.-Humanity,A collection of games where agents are trained with Reinforcement Learning,https://github.com/aritzLizoain/AI-vs.-Humanity,GitHub,2025-09-18T10:56:43.706199,2025-09-18T10:56:43.706200
2310,Projet-intelligent,Proposer une solution IA sur Unity,https://github.com/Maxence-schroeder01/Projet-intelligent,GitHub,2025-09-18T10:56:43.706152,2025-09-18T10:56:43.706153
2309,Machine_Learning_Unity_Solutions,Here will be implemented the machine learning side of the Octoguy simulations.,https://github.com/deepgaiden/Machine_Learning_Unity_Solutions,GitHub,2025-09-18T10:56:43.706106,2025-09-18T10:56:43.706106
2308,tmp,Vibe-coded application: tmp,https://github.com/sam-harri/tmp,GitHub,2025-09-18T10:56:43.706055,2025-09-18T10:56:43.706055
2307,cc-docs-mirror,"Local mirror of Claude Code documentation files from docs.anthropic.com, automatically updated with semantic versioning.",https://github.com/mnestorov/cc-docs-mirror,GitHub,2025-09-18T10:56:43.705940,2025-09-18T10:56:43.705940
2306,Claude-Code-Docs-Win,Windows-focused fork of Claude Code Documentation Mirror with cross-platform support,https://github.com/dusancv22/Claude-Code-Docs-Win,GitHub,2025-09-18T10:56:43.705888,2025-09-18T10:56:43.705889
2305,ChatGPTs-Jailbreak,💘 YOUR GPTs WORLD FOR FREE 👹 ,https://github.com/SkyLineOnMars/ChatGPTs-Jailbreak,GitHub,2025-09-18T10:56:43.705797,2025-09-18T10:56:43.705798
2304,megaIAAA,Vibe-coded application: megaIAAA,https://github.com/danielgonzagat/megaIAAA,GitHub,2025-09-18T10:56:43.705749,2025-09-18T10:56:43.705750
2303,Multi-Agents,based on camel-ai,https://github.com/sec-staff-lilithgames/Multi-Agents,GitHub,2025-09-18T10:56:43.705692,2025-09-18T10:56:43.705692
2302,think-in-sync,Vibe-coded application: think-in-sync,https://github.com/felixzieger/think-in-sync,GitHub,2025-09-18T10:56:43.705427,2025-09-18T10:56:43.705428
2301,artofficial-blog,Vibe-coded application: artofficial-blog,https://github.com/JackSmack1971/artofficial-blog,GitHub,2025-09-18T10:56:43.705328,2025-09-18T10:56:43.705329
2300,open-mercato," AI‑supportive ERP foundation framework for service‑ and product‑based companies — built to power bookings, operations, and growth. It’s modular, extensible, and designed for teams that want strong defaults with room to customize everything.",https://github.com/open-mercato/open-mercato,GitHub,2025-09-18T10:56:43.705135,2025-09-18T10:56:43.705137
2299,LLMAgentsDE,Vibe-coded application: LLMAgentsDE,https://github.com/nikb-de/LLMAgentsDE,GitHub,2025-09-18T10:56:43.704360,2025-09-18T10:56:43.704361
2298,topicowl,Vibe-coded application: topicowl,https://github.com/RyszardRzepa/topicowl,GitHub,2025-09-18T10:56:43.704313,2025-09-18T10:56:43.704316
2297,sim-site,A responsive static website with multi-branch GitHub Pages deployment,https://github.com/0x213F/sim-site,GitHub,2025-09-18T10:56:43.704205,2025-09-18T10:56:43.704206
2296,ac6_assemble_tool,「ARMORED CORE Ⅵ FIRES OF RUBICON」用　非公式アセンブル支援ツール ,https://github.com/tooppoo/ac6_assemble_tool,GitHub,2025-09-18T10:56:43.704159,2025-09-18T10:56:43.704160
2295,patterpunk,Vibe-coded application: patterpunk,https://github.com/trb/patterpunk,GitHub,2025-09-18T10:56:43.704064,2025-09-18T10:56:43.704065
2294,pig-monkey.com,The source of my personal website,https://github.com/pigmonkey/pig-monkey.com,GitHub,2025-09-18T10:56:43.704019,2025-09-18T10:56:43.704020
2293,ISSPA,ISSPA Index by VitePress,https://github.com/SeddonShen/ISSPA,GitHub,2025-09-18T10:56:43.703967,2025-09-18T10:56:43.703967
2292,virtual-lab,A virtual lab of LLM agents for science research,https://github.com/zou-group/virtual-lab,GitHub,2025-09-18T10:56:43.703921,2025-09-18T10:56:43.703922
2291,monkemanx.github.io,Vibe-coded application: monkemanx.github.io,https://github.com/MonkeManX/monkemanx.github.io,GitHub,2025-09-18T10:56:43.703873,2025-09-18T10:56:43.703874
2290,8f4e,"8f4e is a stack-oriented programming language with a semi-visual live code editor, designed to be an efficient yet portable tool for real-time audio signal generation and processing",https://github.com/andorthehood/8f4e,GitHub,2025-09-18T10:56:43.703828,2025-09-18T10:56:43.703828
2289,0x4c,0x4c site,https://github.com/flabat/0x4c,GitHub,2025-09-18T10:56:43.703784,2025-09-18T10:56:43.703785
2288,blog-projects,Test/Sample projects for my blog posts,https://github.com/putridparrot/blog-projects,GitHub,2025-09-18T10:56:43.703732,2025-09-18T10:56:43.703736
2287,nodetool-lib-audio,Audio nodes for Nodetool,https://github.com/nodetool-ai/nodetool-lib-audio,GitHub,2025-09-18T10:56:43.703691,2025-09-18T10:56:43.703692
2286,vibe-coding-educativo.github.io,Página de Vibe Coding Educativo,https://github.com/Vibe-Coding-Educativo/vibe-coding-educativo.github.io,GitHub,2025-09-18T10:56:43.703651,2025-09-18T10:56:43.703651
2285,ioto,Embedthis Ioto Device Agent -- IoT Device Management,https://github.com/embedthis/ioto,GitHub,2025-09-18T10:56:43.703612,2025-09-18T10:56:43.703613
2284,SeCoNd_BrAiN,Notes,https://github.com/Matrix030/SeCoNd_BrAiN,GitHub,2025-09-18T10:56:43.703568,2025-09-18T10:56:43.703569
2283,x,extra helpers for darvaza projects,https://github.com/darvaza-proxy/x,GitHub,2025-09-18T10:56:43.703530,2025-09-18T10:56:43.703530
2282,project1,Vibe-coded application: project1,https://github.com/NamanMunjal-IIT-DS/project1,GitHub,2025-09-18T10:56:43.703435,2025-09-18T10:56:43.703436
2281,langchain-v01,Vibe-coded application: langchain-v01,https://github.com/Anakonn/langchain-v01,GitHub,2025-09-18T10:56:43.703391,2025-09-18T10:56:43.703391
2280,ai-ley,"AI Evolving Personas, Instruction Sets, Commands for Git Copilot, Claude-Code, Gemini, Windsurf, Cursor, Metis, and whatever else is to come",https://github.com/armoin2018/ai-ley,GitHub,2025-09-18T10:56:43.703347,2025-09-18T10:56:43.703347
2279,oxc-browserslist,Rust port of browserslist,https://github.com/oxc-project/oxc-browserslist,GitHub,2025-09-18T10:56:43.703268,2025-09-18T10:56:43.703269
2278,dphummel.github.io,"This is the repository for my blog, Intelligence Reimagined.",https://github.com/dphummel/dphummel.github.io,GitHub,2025-09-18T10:56:43.703219,2025-09-18T10:56:43.703220
2277,taikoscope,Vibe-coded application: taikoscope,https://github.com/chainbound/taikoscope,GitHub,2025-09-18T10:56:43.703175,2025-09-18T10:56:43.703176
2276,PythonCorpus,"A corpus of 25 Python projects, 6648 total Python files",https://github.com/LukeInkster/PythonCorpus,GitHub,2025-09-18T10:56:43.703131,2025-09-18T10:56:43.703132
2275,pycnblog,Vibe-coded application: pycnblog,https://github.com/AIGeniusInstitute/pycnblog,GitHub,2025-09-18T10:56:43.703060,2025-09-18T10:56:43.703061
2274,agents,Repo of agent definition files,https://github.com/klappe-pm/agents,GitHub,2025-09-18T10:56:43.703017,2025-09-18T10:56:43.703018
2273,mlagents_Line_Rider_Replica,Vibe-coded application: mlagents_Line_Rider_Replica,https://github.com/hypily123/mlagents_Line_Rider_Replica,GitHub,2025-09-18T10:56:43.702970,2025-09-18T10:56:43.702971
2272,Tangerine,Vibe-coded application: Tangerine,https://github.com/mr4jay/Tangerine,GitHub,2025-09-18T10:56:43.702922,2025-09-18T10:56:43.702922
2271,architecture-decision-records,Registro de Decisões de Arquitetura (ADRs) documentando escolhas técnicas importantes do projeto,https://github.com/tiagonpsilva/architecture-decision-records,GitHub,2025-09-18T10:56:43.702878,2025-09-18T10:56:43.702879
2270,agent_task_framework,Vibe-coded application: agent_task_framework,https://github.com/dglewis/agent_task_framework,GitHub,2025-09-18T10:56:43.702833,2025-09-18T10:56:43.702834
2269,ObsidianNotes,Vibe-coded application: ObsidianNotes,https://github.com/HiLaVine/ObsidianNotes,GitHub,2025-09-18T10:56:43.702787,2025-09-18T10:56:43.702788
2268,knowledge-base,A large pile of interesting and/or useful information,https://github.com/J-sephB-lt-n/knowledge-base,GitHub,2025-09-18T10:56:43.702744,2025-09-18T10:56:43.702744
2267,flyfox-ai-platform,FLLYFOX AI - Quantum AI PLATFORM - with flyfoxai.com domain,https://github.com/GoliathBritton/flyfox-ai-platform,GitHub,2025-09-18T10:56:43.702667,2025-09-18T10:56:43.702667
2266,convergence,Vibe-coded application: convergence,https://github.com/sparesparrow/convergence,GitHub,2025-09-18T10:56:43.702625,2025-09-18T10:56:43.702626
2265,teleport18-dev,Vibe-coded application: teleport18-dev,https://github.com/OpensourceTeleportProject/teleport18-dev,GitHub,2025-09-18T10:56:43.702581,2025-09-18T10:56:43.702582
2264,ArionComplyWebUI,Vibe-coded application: ArionComplyWebUI,https://github.com/lballaty/ArionComplyWebUI,GitHub,2025-09-18T10:56:43.702540,2025-09-18T10:56:43.702540
2263,SynthAI,Vibe-coded application: SynthAI,https://github.com/SynthAI/SynthAI,GitHub,2025-09-18T10:56:43.702498,2025-09-18T10:56:43.702499
2262,GenAI,Vibe-coded application: GenAI,https://github.com/mlvats/GenAI,GitHub,2025-09-18T10:56:43.702455,2025-09-18T10:56:43.702456
2261,h2ogpt,Vibe-coded application: h2ogpt,https://github.com/DuaLilani/h2ogpt,GitHub,2025-09-18T10:56:43.702411,2025-09-18T10:56:43.702412
2260,tritonserver,Vibe-coded application: tritonserver,https://github.com/ROCm/tritonserver,GitHub,2025-09-18T10:56:43.702367,2025-09-18T10:56:43.702367
2259,ai-rules,"Professional AI assistant configurations for Claude Code, Codex CLI, OpenCode and Gemini CLI with enterprise-grade defaults for Solidity and TypeScript development.",https://github.com/roderik/ai-rules,GitHub,2025-09-18T10:56:43.702325,2025-09-18T10:56:43.702326
2258,xiuxian,Vibe-coded application: xiuxian,https://github.com/zhs007/xiuxian,GitHub,2025-09-18T10:56:43.702285,2025-09-18T10:56:43.702286
2257,EMA-V2,Vibe-coded application: EMA-V2,https://github.com/larscolombia/EMA-V2,GitHub,2025-09-18T10:56:43.702242,2025-09-18T10:56:43.702243
2256,job-board,Vibe-coded application: job-board,https://github.com/Alejogb1/job-board,GitHub,2025-09-18T10:56:43.702198,2025-09-18T10:56:43.702199
2255,bits_and_bytes,Contains the markdown from all of the Bits and Bytes blog posts and accompanying images.,https://github.com/RockefellerArchiveCenter/bits_and_bytes,GitHub,2025-09-18T10:56:43.702156,2025-09-18T10:56:43.702157
2254,Langflow,Vibe-coded application: Langflow,https://github.com/udaykiran-91/Langflow,GitHub,2025-09-18T10:56:43.702116,2025-09-18T10:56:43.702117
2253,where-to-find-dataset,Vibe-coded application: where-to-find-dataset,https://github.com/wanghaisheng/where-to-find-dataset,GitHub,2025-09-18T10:56:43.702071,2025-09-18T10:56:43.702072
2252,Atlas,Vibe-coded application: Atlas,https://github.com/Khamel83/Atlas,GitHub,2025-09-18T10:56:43.702030,2025-09-18T10:56:43.702031
2251,zucchini-ui,Zucchini UI - Record and analyze your Cucumber results,https://github.com/pgentile/zucchini-ui,GitHub,2025-09-18T10:56:43.701932,2025-09-18T10:56:43.701932
2250,pirate-weather-code,Code for the Pirate Weather API,https://github.com/Pirate-Weather/pirate-weather-code,GitHub,2025-09-18T10:56:43.701886,2025-09-18T10:56:43.701889
2249,semant,Vibe-coded application: semant,https://github.com/nicholaskb/semant,GitHub,2025-09-18T10:56:43.701846,2025-09-18T10:56:43.701847
2248,google-gemini-codes,redo of google-gemini-codes,https://github.com/kairin/google-gemini-codes,GitHub,2025-09-18T10:56:43.701803,2025-09-18T10:56:43.701804
2247,anytype-heart,Shared library for Anytype clients,https://github.com/anyproto/anytype-heart,GitHub,2025-09-18T10:56:43.701761,2025-09-18T10:56:43.701761
2246,ichthyosaur.github.io,Personal blogs.,https://github.com/ichthyosaur/ichthyosaur.github.io,GitHub,2025-09-18T10:56:43.701720,2025-09-18T10:56:43.701721
2245,mdx,"Structured Data, Unstructured Content, Executable Code, and UI Components from a simple Markdown-based format optimized for both AI and Human readability",https://github.com/dot-do/mdx,GitHub,2025-09-18T10:56:43.701676,2025-09-18T10:56:43.701677
2244,agentic,An agentic workflow tool that provides context engineering support for opencode,https://github.com/Cluster444/agentic,GitHub,2025-09-18T10:56:43.701633,2025-09-18T10:56:43.701634
2243,monorepo,A powerful and lightweight inversion of control container for JavaScript & Node.js apps powered by TypeScript.,https://github.com/inversify/monorepo,GitHub,2025-09-18T10:56:43.701594,2025-09-18T10:56:43.701595
2242,azure-docs-pr15_cs-CZ,Vibe-coded application: azure-docs-pr15_cs-CZ,https://github.com/OpenLocalizationTestOrg/azure-docs-pr15_cs-CZ,GitHub,2025-09-18T10:56:43.701557,2025-09-18T10:56:43.701557
2241,AFL-automation,"The automation software that powers the NIST Autonomous Formulation Lab!  A flexible, web-based backend for device integration, drivers for some devices we've found useful, and glue that makes the AFL run.",https://github.com/usnistgov/AFL-automation,GitHub,2025-09-18T10:56:43.701521,2025-09-18T10:56:43.701522
2240,explainx,Vibe-coded application: explainx,https://github.com/whyashthakker/explainx,GitHub,2025-09-18T10:56:43.701487,2025-09-18T10:56:43.701487
2239,emreokcular.github.io,Portfolio,https://github.com/emreokcular/emreokcular.github.io,GitHub,2025-09-18T10:56:43.701443,2025-09-18T10:56:43.701446
2238,tfm-recooked,pip install git+https://github.com/WinkingFaceAI/tfm-recooked.git,https://github.com/WinkingFaceAI/tfm-recooked,GitHub,2025-09-18T10:56:43.701402,2025-09-18T10:56:43.701403
2237,devenviro.as,"Revolutionary cognitive collaboration ecosystem that transforms AI agents into persistent, organizationally aware dev partners. Features hybrid memory architecture (Qdrant+Mem0), multi-agent coordination (Claude+Gemini), and cross-project intelligence with Linear integration. Enterprise-grade security with 40%+ development velocity improvement.",https://github.com/ApexSigma-Solutions/devenviro.as,GitHub,2025-09-18T10:56:43.701365,2025-09-18T10:56:43.701365
2236,docs-wiki-reader,Vibe-coded application: docs-wiki-reader,https://github.com/catherineluse/docs-wiki-reader,GitHub,2025-09-18T10:56:43.701298,2025-09-18T10:56:43.701299
2235,rdvs-tech-doc,Vibe-coded application: rdvs-tech-doc,https://github.com/rdv-solidarites/rdvs-tech-doc,GitHub,2025-09-18T10:56:43.701263,2025-09-18T10:56:43.701264
2234,ObsidianVault,Backup repo for my notes,https://github.com/Giuseppe-DR/ObsidianVault,GitHub,2025-09-18T10:56:43.701225,2025-09-18T10:56:43.701226
2233,ryan-drachenberg,My projects,https://github.com/rdrachenberg/ryan-drachenberg,GitHub,2025-09-18T10:56:43.701164,2025-09-18T10:56:43.701168
2232,multisyde,A WordPress plugin that explores potential improvements for WordPress Multisite.,https://github.com/inpsyde/multisyde,GitHub,2025-09-18T10:56:43.701130,2025-09-18T10:56:43.701131
2231,decktech,Vibe-coded application: decktech,https://github.com/domano/decktech,GitHub,2025-09-18T10:56:43.701094,2025-09-18T10:56:43.701095
2230,obsidian-garden,Vibe-coded application: obsidian-garden,https://github.com/Nahuelluca20/obsidian-garden,GitHub,2025-09-18T10:56:43.701057,2025-09-18T10:56:43.701058
2229,cnblogs-github-sync,博客园（https://cnblogs.com）网站的个人blog对应的markdown文件（.md格式）,https://github.com/devilmaycry812839668/cnblogs-github-sync,GitHub,2025-09-18T10:56:43.701006,2025-09-18T10:56:43.701007
2228,knowledge-garden,我的第二大脑 second brain，我的数字花园 digital garden，用obsidian双链笔记软件写作而成,https://github.com/oldwinter/knowledge-garden,GitHub,2025-09-18T10:56:43.700971,2025-09-18T10:56:43.700972
2227,a2a-mcp,Vibe-coded application: a2a-mcp,https://github.com/ncg87/a2a-mcp,GitHub,2025-09-18T10:56:43.700937,2025-09-18T10:56:43.700938
2226,Easy-Edit-ee,The Easy Editor (ee) from BSD.,https://github.com/onethree7/Easy-Edit-ee,GitHub,2025-09-18T10:56:43.700902,2025-09-18T10:56:43.700903
2225,strata,Strata is a CLI tool to enhance your Terraform workflows.,https://github.com/ArjenSchwarz/strata,GitHub,2025-09-18T10:56:43.700836,2025-09-18T10:56:43.700837
2224,secrett2633.github.io,Vibe-coded application: secrett2633.github.io,https://github.com/secrett2633/secrett2633.github.io,GitHub,2025-09-18T10:56:43.700790,2025-09-18T10:56:43.700790
2223,ClipDownloader,Vibe-coded application: ClipDownloader,https://github.com/canning1295/ClipDownloader,GitHub,2025-09-18T10:56:43.700752,2025-09-18T10:56:43.700755
2222,Farmbot-Web-App,"Setup, customize, and control FarmBot from any device",https://github.com/FarmBot/Farmbot-Web-App,GitHub,2025-09-18T10:56:43.700705,2025-09-18T10:56:43.700706
2221,OpenAI-Agent-SDK,OpenAI Agents SDK 中文文档，OpenAI Agents SDK 是由 OpenAI 开源的用于构建 AI 智能体应用的工具包，专为开发和部署 AI 代理而设计，支持 OpenAI 模型，适合简单和复杂的代理架构。,https://github.com/agentdevhub/OpenAI-Agent-SDK,GitHub,2025-09-18T10:56:43.700661,2025-09-18T10:56:43.700662
2220,notes,Notes and homepage,https://github.com/chazeon/notes,GitHub,2025-09-18T10:56:43.700551,2025-09-18T10:56:43.700552
2219,AI-prediction-frame-bot,Vibe-coded application: AI-prediction-frame-bot,https://github.com/getFit-EthOnline/AI-prediction-frame-bot,GitHub,2025-09-18T10:56:43.700494,2025-09-18T10:56:43.700500
2218,claude-007-agents," 🤖 A unified AI agent orchestration system featuring 10's of specialized agents across 14 categories for modern software development. Built with advanced coordination intelligence, resilience engineering, and structured logging   capabilities.",https://github.com/avivl/claude-007-agents,GitHub,2025-09-18T10:56:43.700453,2025-09-18T10:56:43.700454
2217,gemini-flow,"rUv's Claude-Flow, translated to the new Gemini CLI; transforming it into an autonomous AI development team.",https://github.com/clduab11/gemini-flow,GitHub,2025-09-18T10:56:43.700420,2025-09-18T10:56:43.700420
2216,davinci-docs,Vibe-coded application: davinci-docs,https://github.com/JEFuchs/davinci-docs,GitHub,2025-09-18T10:56:43.700364,2025-09-18T10:56:43.700365
2215,yfgit2012.github.io,My personal tech blog,https://github.com/yfgit2012/yfgit2012.github.io,GitHub,2025-09-18T10:56:43.700312,2025-09-18T10:56:43.700312
2214,academy-slides,Vibe-coded application: academy-slides,https://github.com/newpush-labs/academy-slides,GitHub,2025-09-18T10:56:43.700276,2025-09-18T10:56:43.700276
2213,orw,Watch for changes in OpenRouter models API and store changes in a SQLite database. Includes a simple web interface.,https://github.com/fry69/orw,GitHub,2025-09-18T10:56:43.700225,2025-09-18T10:56:43.700225
2212,vibe-coding,Vibe-coded application: vibe-coding,https://github.com/dpolishuk/vibe-coding,GitHub,2025-09-18T10:56:43.700155,2025-09-18T10:56:43.700155
2211,soul-engine,soul-engine before it was made proprietary and stripped of all utility. thanks y'all.,https://github.com/petelouise/soul-engine,GitHub,2025-09-18T10:56:43.699977,2025-09-18T10:56:43.699979
2210,tech-notes,Tech note taken over a decade.,https://github.com/hex0cter/tech-notes,GitHub,2025-09-18T10:56:43.699314,2025-09-18T10:56:43.699315
2209,oneDAL,oneAPI Data Analytics Library (oneDAL),https://github.com/uxlfoundation/oneDAL,GitHub,2025-09-18T10:56:43.699280,2025-09-18T10:56:43.699281
2208,mcr-images,Repo for https://sajayantony.github.io/mcr-images,https://github.com/sajayantony/mcr-images,GitHub,2025-09-18T10:56:43.699248,2025-09-18T10:56:43.699249
2207,zviryatko.github.io,Personal Blog,https://github.com/zviryatko/zviryatko.github.io,GitHub,2025-09-18T10:56:43.699216,2025-09-18T10:56:43.699217
2206,JinyongShin.github.io,Vibe-coded application: JinyongShin.github.io,https://github.com/JinyongShin/JinyongShin.github.io,GitHub,2025-09-18T10:56:43.699184,2025-09-18T10:56:43.699184
2205,dalong.ITstudy,computer study,https://github.com/dalong0514/dalong.ITstudy,GitHub,2025-09-18T10:56:43.699058,2025-09-18T10:56:43.699059
2204,AgentWorkbench,"Application toolkit based on the JADE framework. Functionalities for time aspects, agent environment interaction, visualization and load balancing, focusing on the usability for end users.",https://github.com/EnFlexIT/AgentWorkbench,GitHub,2025-09-18T10:56:43.699027,2025-09-18T10:56:43.699028
2203,HuggingArxivLLM,Vibe-coded application: HuggingArxivLLM,https://github.com/HuggingAGI/HuggingArxivLLM,GitHub,2025-09-18T10:56:43.698992,2025-09-18T10:56:43.698992
2202,promethean,Vibe-coded application: promethean,https://github.com/riatzukiza/promethean,GitHub,2025-09-18T10:56:43.698960,2025-09-18T10:56:43.698961
2201,public-docs,Where GitBook documentation is synced to and from,https://github.com/XMPro/public-docs,GitHub,2025-09-18T10:56:43.698930,2025-09-18T10:56:43.698931
2200,Obsidian-Notes,📔 Tracks all my personal notes,https://github.com/Jeswin-8801/Obsidian-Notes,GitHub,2025-09-18T10:56:43.698898,2025-09-18T10:56:43.698899
2199,Typewriter,The next generation questing in minecraft,https://github.com/gabber235/Typewriter,GitHub,2025-09-18T10:56:43.698861,2025-09-18T10:56:43.698861
2198,superioragents-docs,Documentation for the Superior Agents project,https://github.com/SuperiorAgents/superioragents-docs,GitHub,2025-09-18T10:56:43.698831,2025-09-18T10:56:43.698832
2197,AI-Game-Master,Vibe-coded application: AI-Game-Master,https://github.com/PhantomGM/AI-Game-Master,GitHub,2025-09-18T10:56:43.698799,2025-09-18T10:56:43.698800
2196,ap2,APSquared Site,https://github.com/apsquared/ap2,GitHub,2025-09-18T10:56:43.698770,2025-09-18T10:56:43.698770
2195,Appunti,Vibe-coded application: Appunti,https://github.com/sbancuz/Appunti,GitHub,2025-09-18T10:56:43.698740,2025-09-18T10:56:43.698740
2194,docs_all,Vibe-coded application: docs_all,https://github.com/ZEGOCLOUD/docs_all,GitHub,2025-09-18T10:56:43.698710,2025-09-18T10:56:43.698711
2193,prebid.github.io,Repo that controls Prebid.org website,https://github.com/prebid/prebid.github.io,GitHub,2025-09-18T10:56:43.698681,2025-09-18T10:56:43.698681
2192,LLM-application-production,Vibe-coded application: LLM-application-production,https://github.com/vivekprm/LLM-application-production,GitHub,2025-09-18T10:56:43.698651,2025-09-18T10:56:43.698652
2191,GauchoRevise,Vibe-coded application: GauchoRevise,https://github.com/Salshriaan/GauchoRevise,GitHub,2025-09-18T10:56:43.698622,2025-09-18T10:56:43.698623
2190,dungeon-coding-agent,Vibe-coded application: dungeon-coding-agent,https://github.com/GiantCroissant-Lunar/dungeon-coding-agent,GitHub,2025-09-18T10:56:43.698556,2025-09-18T10:56:43.698557
2189,convex-knowledge,Knowledge base builder for Convex https://www.convex.dev,https://github.com/ThomasKientz/convex-knowledge,GitHub,2025-09-18T10:56:43.698527,2025-09-18T10:56:43.698527
2188,UniCTF-2020-Writeups,"Crypto Writeups from UniCTF 2020 Hacking Competition,",https://github.com/AntonisAgap/UniCTF-2020-Writeups,GitHub,2025-09-18T10:56:43.698497,2025-09-18T10:56:43.698498
2187,das2024-keynote,Vibe-coded application: das2024-keynote,https://github.com/tmbdev-tutorials/das2024-keynote,GitHub,2025-09-18T10:56:43.698469,2025-09-18T10:56:43.698469
2186,wang-junjian.github.io,军舰日志,https://github.com/wang-junjian/wang-junjian.github.io,GitHub,2025-09-18T10:56:43.698420,2025-09-18T10:56:43.698421
2185,testronaut,Autonomous testing powered by LLMs,https://github.com/jucelinux/testronaut,GitHub,2025-09-18T10:56:43.698392,2025-09-18T10:56:43.698392
2184,HodlHut,Coming soon,https://github.com/crypdrag/HodlHut,GitHub,2025-09-18T10:56:43.698362,2025-09-18T10:56:43.698362
2183,hard-research,"A full-featured, hackable Next.js AI chatbot built by Vercel, modified to integrate with Neo4j for graph-powered deep research",https://github.com/shuruheel/hard-research,GitHub,2025-09-18T10:56:43.698331,2025-09-18T10:56:43.698332
2182,orionstar25.github.io,Version 2 of my personal website,https://github.com/OrionStar25/orionstar25.github.io,GitHub,2025-09-18T10:56:43.698303,2025-09-18T10:56:43.698303
2181,dev-portal,Chainstack Developer Portal,https://github.com/chainstack/dev-portal,GitHub,2025-09-18T10:56:43.698260,2025-09-18T10:56:43.698260
2180,qwen-code-docs,Vibe-coded application: qwen-code-docs,https://github.com/QwenLM/qwen-code-docs,GitHub,2025-09-18T10:56:43.698226,2025-09-18T10:56:43.698227
2179,julep,Deploy serverless AI workflows at scale. Firebase for AI agents,https://github.com/julep-ai/julep,GitHub,2025-09-18T10:56:43.698197,2025-09-18T10:56:43.698197
2178,riatzukiza.github.io,Vibe-coded application: riatzukiza.github.io,https://github.com/riatzukiza/riatzukiza.github.io,GitHub,2025-09-18T10:56:43.698165,2025-09-18T10:56:43.698166
2177,ia_usages,"An overview of the possibilities offered by artificial intelligence (AI) to serve as a technical basis for a digital product offering: from understanding, personalization, design of machine learning models and its deployment through an API built with FastAPI into the Cloud",https://github.com/bflaven/ia_usages,GitHub,2025-09-18T10:56:43.698133,2025-09-18T10:56:43.698134
2176,SemanticKernal,Vibe-coded application: SemanticKernal,https://github.com/nareshv82/SemanticKernal,GitHub,2025-09-18T10:56:43.698087,2025-09-18T10:56:43.698087
2175,cloudflare-docs-zh,Cloudflare Docs 中文文档【AI翻译】,https://github.com/MingGH/cloudflare-docs-zh,GitHub,2025-09-18T10:56:43.698055,2025-09-18T10:56:43.698056
2174,crewAI_with_rci,Vibe-coded application: crewAI_with_rci,https://github.com/nitish081999/crewAI_with_rci,GitHub,2025-09-18T10:56:43.697882,2025-09-18T10:56:43.697882
2173,humanitarian-equity-framework,"Framework for equitable compensation in humanitarian ICT projects: Enables transparent code inspectability for trust and quality, while reserving rights until a sustainable system fairly rewards contributors—upholding human rights, preventing digital exploitation, and ensuring welfare.",https://github.com/mediaprophet/humanitarian-equity-framework,GitHub,2025-09-18T10:56:43.697849,2025-09-18T10:56:43.697850
2172,ernanhughes.github.io,Vibe-coded application: ernanhughes.github.io,https://github.com/ernanhughes/ernanhughes.github.io,GitHub,2025-09-18T10:56:43.697817,2025-09-18T10:56:43.697818
2171,drasi-platform,The Data Change Processing platform,https://github.com/drasi-project/drasi-platform,GitHub,2025-09-18T10:56:43.697789,2025-09-18T10:56:43.697789
2170,HolisticWare.WebSite.Notes,Everyday notes,https://github.com/HolisticWare-Applications/HolisticWare.WebSite.Notes,GitHub,2025-09-18T10:56:43.697718,2025-09-18T10:56:43.697719
2169,indra,Intuitive Narrative-Driven Reasoning Actors,https://github.com/synapseradio/indra,GitHub,2025-09-18T10:56:43.697689,2025-09-18T10:56:43.697690
2168,book-notes,Notes for books I have/am reading,https://github.com/trueheart78/book-notes,GitHub,2025-09-18T10:56:43.697657,2025-09-18T10:56:43.697657
2167,PraisonAIDocs,Vibe-coded application: PraisonAIDocs,https://github.com/MervinPraison/PraisonAIDocs,GitHub,2025-09-18T10:56:43.697624,2025-09-18T10:56:43.697625
2166,otterscan,"A blazingly fast, local, Ethereum block explorer built on top of Erigon",https://github.com/otterscan/otterscan,GitHub,2025-09-18T10:56:43.697595,2025-09-18T10:56:43.697596
2165,audit-userspace,Linux audit userspace repository,https://github.com/linux-audit/audit-userspace,GitHub,2025-09-18T10:56:43.697568,2025-09-18T10:56:43.697568
2164,Portable-Alpha-Extension-Model,Vibe-coded application: Portable-Alpha-Extension-Model,https://github.com/stranske/Portable-Alpha-Extension-Model,GitHub,2025-09-18T10:56:43.697538,2025-09-18T10:56:43.697539
2163,ai-first-sdlc-practices,Repo of the scripts I'm using to work with Claude and Gemini,https://github.com/SteveGJones/ai-first-sdlc-practices,GitHub,2025-09-18T10:56:43.697510,2025-09-18T10:56:43.697510
2162,Azure-AI,AI-900_Obsidian,https://github.com/JoseRFJuniorLLMs/Azure-AI,GitHub,2025-09-18T10:56:43.697482,2025-09-18T10:56:43.697482
2161,hep-data-llm,Vibe-coded application: hep-data-llm,https://github.com/gordonwatts/hep-data-llm,GitHub,2025-09-18T10:56:43.697451,2025-09-18T10:56:43.697452
2160,azuresqldb_to_container,Vibe-coded application: azuresqldb_to_container,https://github.com/melborp/azuresqldb_to_container,GitHub,2025-09-18T10:56:43.697421,2025-09-18T10:56:43.697422
